,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1491924797009416192,"Me: I should save money

Me three w**d vape hits later: what if I bought this $50 weed shaped waffle maker and made shiro and teff beer battered fried chicken with an injera waffle topped with sweet Awaze sauce and cannabis infused niter kibbeh https://t.co/sTwpCJiVQh",shi3aboo,2022-02-10 23:59:24+00:00,,,
1,1491924796367642624,How does vaping fall under no smoking policies??? Like cmon man,Tuckable_,2022-02-10 23:59:24+00:00,,,
2,1491924307831754752,vaping during online traffic court,anakintidywalka,2022-02-10 23:57:28+00:00,,,
3,1491924061114757121,Vape is for ex smokers diba.,KathKathleeng,2022-02-10 23:56:29+00:00,,,
4,1491923826158059542,I'm about to get violently crossfaded on a dying weed vape and some banana flavored 99,slimetimebebe,2022-02-10 23:55:33+00:00,,,
5,1491923642711945216,ever check your vape for texts by mistake me either,narutomonopoly,2022-02-10 23:54:49+00:00,,,
6,1491923588643012636,Latest article from Bonaport - SMOK Vape Pen Tank (Silver) E-Cigarette Tank 2mL TPD Compliant No Nicotine - Price: (as of  - Details) - https://t.co/gbrQphBNLM #lgbt,BonaportU,2022-02-10 23:54:36+00:00,,,
7,1491923251873783812,"Hope OK answering few questions? 
1 Did you quit smoking switching to #vaping? 
2 How many times did you try quit smoking? 
3 Which quit methods did you try? 
4 Over what period?
5 Did you save $? (Overall costs smoking minus vaping)
Please include questions in answers
@INNCOorg",AlexWodak,2022-02-10 23:53:16+00:00,,,
8,1491923249629782016,Reached for my vape pen instead of the water bottle to wash down my adderall. Very on brand.,abearonline,2022-02-10 23:53:15+00:00,,,
9,1491922936340660235,Awake and vaping.,MarvinManele,2022-02-10 23:52:01+00:00,,,
10,1491922888508817430,"""I saw some people smoking Vape Pens while doing some last-minute shopping for my Valentine's Day outfit.

What is the appeal of smoking that stuff?""",NormandysVoice,2022-02-10 23:51:49+00:00,,,
11,1491922298395312128,You hit a dab pen like a regular vape and it reminds you it's a dab pen,AYOCali_,2022-02-10 23:49:29+00:00,,,
12,1491922085404450816,"When Raze says ""Killjoy. You and me until the end."" my heart goes AAAAAAAAA @ juuls",tina_tinonet,2022-02-10 23:48:38+00:00,,,
13,1491921678628098049,if you eat me out long enough i’ll queef out mango juul pod,fresitavape,2022-02-10 23:47:01+00:00,,,
14,1491921440328847360,I’m not buying anymore vapes after this one. I gotta quit smoking these shits🤣,rxnni3,2022-02-10 23:46:04+00:00,,,
15,1491921400864641024,I dont vape I passively vape😂😂,urfavwafflaaaaa,2022-02-10 23:45:55+00:00,,,
16,1491921017870196736,vape juice arrived while I'm out of town and just realized it's probably going to uh freeze,thetomzone,2022-02-10 23:44:23+00:00,,,
17,1491920974920531968,"To the white lie, is it fight or flight?
I wanna be the shoelace that you tie
'Til the end, will you be my friend?
I wanna be the wrinkle in your eye
Yeah, I wanna be the vape that gets you high https://t.co/DGjI0Ybcvr",marcusgdalite,2022-02-10 23:44:13+00:00,,,
18,1491920911334842372,Finally got some vape juice… and the moment I vaped this… my mind simmered down.,iamhennyy,2022-02-10 23:43:58+00:00,,,
